所属项目,电压条件文件夹,电压条件,文件名,项目标记,正切换电压(V),负切换电压(V),数据点数
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_L07.txt,正常,1.0,-0.99,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_L08.txt,正常,0.57,-0.85,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_L09.txt,正常,0.09,-0.34,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_L10.txt,正常,0.34,-0.85,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_L11.txt,正常,1.4,-0.99,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_L12.txt,正常,0.57,-0.39,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_L13.txt,正常,1.33,-0.99,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_L14.txt,正常,1.47,-1.4,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_L15.txt,正常,1.0,-0.75,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R00.txt,正常,0.72,-0.81,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R01.txt,正常,0.57,-0.9,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R02.txt,正常,0.27,-1.13,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R03.txt,正常,1.19,-0.26,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R04.txt,正常,1.3,-1.3,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R05.txt,正常,0.27,-0.96,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R06.txt,正常,1.4,-0.84,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R07.txt,正常,1.47,-1.0,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R08.txt,正常,1.4,-0.75,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R09.txt,正常,1.19,-0.9,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R10.txt,正常,1.32,-1.41,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R11.txt,正常,0.38,-0.12,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R12.txt,正常,1.44,-0.89,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R13.txt,正常,0.99,-1.36,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R14.txt,正常,1.35,-0.21,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11011_BL_R15.txt,正常,1.16,-1.5,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L00.txt,正常,1.08,-0.1,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L01.txt,正常,0.89,-1.0,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L02.txt,正常,0.36,-0.1,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L03.txt,正常,0.26,-1.2,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L04.txt,正常,1.17,-0.1,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L05.txt,正常,0.51,-1.0,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L06.txt,正常,0.85,-0.73,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L07.txt,正常,0.89,-1.2,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L08.txt,正常,1.2,-0.73,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L09.txt,正常,1.44,-1.0,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L10.txt,正常,1.27,-0.24,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L11.txt,正常,1.43,-1.2,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L12.txt,正常,0.73,-1.43,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L13.txt,正常,1.43,-1.0,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L15.txt,正常,1.36,-1.13,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R00.txt,正常,1.33,-1.05,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R01.txt,正常,0.51,-0.45,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R02.txt,正常,0.27,-1.29,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R03.txt,正常,1.35,-0.24,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R04.txt,正常,0.63,-1.17,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R05.txt,正常,1.06,-0.54,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R06.txt,正常,0.96,-1.29,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R07.txt,正常,1.0,-1.27,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R08.txt,正常,0.99,-0.39,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R09.txt,正常,0.78,-0.3,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R10.txt,正常,1.33,-0.33,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R11.txt,正常,0.1,-0.72,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R12.txt,正常,0.06,-1.27,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R13.txt,正常,1.26,-0.45,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R14.txt,正常,0.85,-0.53,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_R15.txt,正常,0.12,-1.2,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L00.txt,正常,0.61,-1.08,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L01.txt,正常,0.69,-1.14,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L02.txt,正常,0.72,-0.24,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L03.txt,正常,0.72,-1.13,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L04.txt,正常,0.84,-1.38,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L06.txt,正常,0.84,-1.08,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L07.txt,正常,0.84,-1.13,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L08.txt,正常,0.39,-1.43,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L09.txt,正常,1.02,-1.13,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L10.txt,正常,1.4,-1.5,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L11.txt,正常,0.27,-1.13,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L12.txt,正常,1.05,-1.35,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L13.txt,正常,0.6,-1.13,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L14.txt,正常,1.11,-0.26,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L15.txt,正常,1.19,-0.48,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R00.txt,正常,1.27,-1.5,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R01.txt,正常,1.11,-1.5,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R02.txt,正常,0.27,-1.36,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R03.txt,正常,0.07,-0.26,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R04.txt,正常,1.36,-1.47,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R05.txt,正常,0.53,-0.77,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R06.txt,正常,0.9,-1.16,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R07.txt,正常,0.81,-1.5,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R08.txt,正常,0.84,-1.41,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R09.txt,正常,0.14,-1.38,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R10.txt,正常,0.81,-1.36,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R11.txt,正常,1.41,-1.26,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R12.txt,正常,0.42,-0.14,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R13.txt,正常,0.99,-0.38,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R14.txt,正常,0.39,-1.47,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_R15.txt,正常,1.02,-1.13,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L00.txt,正常,0.15,-0.2,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L01.txt,正常,0.96,-0.93,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L02.txt,正常,0.6,-0.2,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L03.txt,正常,0.96,-0.93,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L04.txt,正常,0.3,-0.2,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L05.txt,正常,1.3,-1.27,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L06.txt,正常,1.35,-0.63,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L07.txt,正常,1.3,-0.61,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L08.txt,正常,0.3,-0.48,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L09.txt,正常,1.14,-1.43,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L10.txt,正常,0.3,-0.77,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L11.txt,正常,0.48,-1.41,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L12.txt,正常,1.06,-1.35,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L13.txt,正常,0.96,-1.23,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L15.txt,正常,0.09,-1.27,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R00.txt,正常,1.02,-1.41,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R01.txt,正常,0.14,-0.96,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R02.txt,正常,0.26,-0.51,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R03.txt,正常,1.17,-0.26,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R04.txt,正常,0.24,-0.51,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R05.txt,正常,0.51,-1.09,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R06.txt,正常,0.39,-0.75,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R07.txt,正常,0.09,-0.51,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R08.txt,正常,0.27,-1.26,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R09.txt,正常,0.77,-0.1,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R10.txt,正常,1.02,-0.07,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R11.txt,正常,0.14,-0.96,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R12.txt,正常,0.48,-0.75,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R13.txt,正常,0.27,-0.07,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R14.txt,正常,0.85,-0.33,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_R15.txt,正常,0.96,-0.1,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L00.txt,正常,1.36,-1.5,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L01.txt,正常,1.32,-0.72,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L02.txt,正常,1.32,-0.81,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L03.txt,正常,1.32,-1.16,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L04.txt,正常,1.36,-0.81,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L05.txt,正常,1.32,-1.19,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L06.txt,正常,1.33,-1.06,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L07.txt,正常,1.36,-1.27,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L08.txt,正常,0.75,-1.06,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L09.txt,正常,1.47,-0.72,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L10.txt,正常,1.17,-1.06,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L11.txt,正常,0.45,-0.45,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L12.txt,正常,0.15,-0.69,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L13.txt,正常,0.45,-1.41,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L14.txt,正常,1.05,-1.14,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_L15.txt,正常,0.96,-1.2,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R00.txt,正常,0.99,-1.14,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R01.txt,正常,0.06,-0.39,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R02.txt,正常,0.27,-1.4,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R03.txt,正常,1.08,-0.26,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R04.txt,正常,0.34,-1.08,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R05.txt,正常,0.26,-0.18,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R06.txt,正常,0.73,-1.08,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R07.txt,正常,0.99,-1.27,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R08.txt,正常,0.99,-1.2,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R09.txt,正常,0.99,-1.41,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R10.txt,正常,0.93,-0.78,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R11.txt,正常,0.09,-0.26,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R12.txt,正常,0.54,-0.72,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R13.txt,正常,0.99,-0.85,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_00000_BL_L04.txt,正常,0.97,-1.35,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_00001_BL_R10.txt,正常,0.87,-1.36,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_00011_BL_L06.txt,正常,0.84,-1.44,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_00110_BL_R14.txt,正常,1.11,-1.47,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_01000_BL_L15.txt,正常,1.09,-1.47,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_01001_BL_L03.txt,正常,1.23,-1.5,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_01010_BL_R03.txt,正常,1.47,-0.27,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_01101_BL_R05.txt,正常,0.99,-1.47,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_01111_BL_R00.txt,正常,1.16,-1.43,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_10011_BL_R06.txt,正常,1.23,-1.5,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_10100_BL_R11.txt,正常,1.38,-1.33,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_10101_BL_L05.txt,正常,0.9,-1.47,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_10101_BL_R00.txt,正常,1.32,-1.36,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11001_BL_L14.txt,正常,1.44,-1.35,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11100_BL_L14.txt,正常,1.09,-1.44,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11101_BL_L05.txt,正常,0.84,-1.47,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11110_BL_L14.txt,正常,1.02,-1.5,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R14.txt,正常,0.97,-1.36,404
24B-W034-260TC2-20250515-D23,2_np1.5v,-1.5v~1.5v,TC2_MA_init_11111_BL_R15.txt,正常,0.99,-0.36,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_L00.txt,正常,1.62,-2.0,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_L01.txt,正常,1.62,-2.0,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_L02.txt,正常,1.62,-2.0,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_L04.txt,正常,1.32,-1.1,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_L05.txt,正常,1.32,-0.44,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_L08.txt,正常,0.2,-0.96,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_L10.txt,正常,1.02,-1.98,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_L11.txt,正常,0.64,-1.88,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_L12.txt,正常,1.16,-1.98,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_L13.txt,正常,1.34,-1.98,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_R01.txt,正常,0.86,-0.24,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_R02.txt,正常,0.28,-1.48,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_R03.txt,正常,1.6,-0.26,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_R04.txt,正常,0.14,-0.46,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_R05.txt,正常,0.24,-0.1,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_R06.txt,正常,1.38,-1.02,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_R07.txt,正常,1.78,-1.4,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_R09.txt,正常,1.78,-1.92,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_R10.txt,正常,1.78,-1.32,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_R12.txt,正常,0.26,-1.22,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_R13.txt,正常,1.78,-1.28,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00000_BL_R15.txt,正常,1.76,-1.82,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00001_BL_L00.txt,正常,1.68,-2.0,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00001_BL_L01.txt,正常,1.66,-1.88,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00001_BL_L02.txt,正常,1.68,-1.98,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00001_BL_L03.txt,正常,1.48,-1.9,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00001_BL_L04.txt,正常,1.48,-1.94,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00001_BL_L05.txt,正常,1.48,-2.0,404
24B-W034-260TC2-20250515-D23,3_np2v,-2v~2v,TC2_MA_init_00001_BL_L06.txt,正常,1.48,-2.0,404
